call_id,customer_id,priority,type,date,ivr_in,ivr_out,ivr_time,q_start,q_exit,q_time,outcome,agent_start,agent_exit,ser_time,agent_id
34814,0,0,PS,990128,17:45:32,17:45:47,15,00:00:00,00:00:00,0,AGENT,17:45:46,17:48:25,159,1
34817,0,0,PS,990128,18:15:11,18:15:26,15,00:00:00,00:00:00,0,AGENT,18:15:25,18:19:57,272,1
34820,0,0,PS,990128,18:49:23,18:49:37,14,00:00:00,00:00:00,0,AGENT,18:49:36,18:51:46,130,1
34825,0,0,PS,990128,20:13:28,20:13:42,14,00:00:00,00:00:00,0,AGENT,20:13:42,20:14:52,70,1
35537,51440469,2,PS,990128,13:26:28,13:26:34,6,13:26:34,13:27:11,37,AGENT,13:27:10,13:28:40,90,1
35555,12096475,1,PS,990128,15:26:27,15:26:32,5,15:26:32,15:27:48,76,AGENT,15:27:48,15:32:27,279,1
35557,0,0,PS,990128,15:37:16,15:37:30,14,00:00:00,00:00:00,0,AGENT,15:37:29,15:42:52,323,1
35570,0,0,PS,990128,16:39:31,16:39:43,12,00:00:00,00:00:00,0,AGENT,16:39:41,16:41:49,128,1
35571,50850429,2,PS,990128,16:42:41,16:42:46,5,16:42:46,16:43:28,42,AGENT,16:43:28,16:43:56,28,1
35576,0,0,PS,990128,17:08:43,17:08:52,9,00:00:00,00:00:00,0,AGENT,17:08:51,17:12:27,216,1
2273,0,0,TT,990128,16:09:38,16:09:40,2,00:00:00,00:00:00,0,AGENT,16:09:39,16:14:05,266,1
2275,0,0,TT,990128,16:33:11,16:33:13,2,00:00:00,00:00:00,0,AGENT,16:33:12,16:36:52,220,1
1396,57918849,1,TT,990128,15:20:52,15:20:55,3,00:00:00,00:00:00,0,AGENT,15:20:54,15:20:57,3,1
1397,32382673,1,TT,990128,16:26:13,16:26:14,1,00:00:00,00:00:00,0,AGENT,16:26:14,16:26:17,3,1
29362,0,0,PS,990128,13:39:26,13:39:35,9,00:00:00,00:00:00,0,AGENT,13:39:34,13:44:51,317,1
29369,0,0,PS,990128,14:26:44,14:26:54,10,00:00:00,00:00:00,0,AGENT,14:26:53,14:28:00,67,1
29392,0,0,PS,990128,16:37:44,16:38:00,16,00:00:00,00:00:00,0,AGENT,16:37:59,16:38:41,42,1
29393,13000567,2,PS,990128,16:41:27,16:41:33,6,16:41:33,16:42:00,27,AGENT,16:42:00,16:43:23,83,1
29398,78720935,2,PS,990128,17:06:36,17:06:41,5,17:06:41,17:07:00,19,AGENT,17:06:59,17:07:40,41,1
29412,0,0,PS,990128,20:08:45,20:09:03,18,00:00:00,00:00:00,0,AGENT,20:09:02,20:10:00,58,1
28973,0,0,PS,990128,14:03:20,14:03:29,9,00:00:00,00:00:00,0,AGENT,14:03:28,14:11:15,467,1
28979,0,0,PS,990128,14:39:58,14:40:07,9,00:00:00,00:00:00,0,AGENT,14:40:07,14:52:46,759,1
28985,23383607,2,PS,990128,15:25:27,15:25:33,6,15:25:33,15:25:57,24,AGENT,15:25:55,15:27:41,106,1
29004,0,0,PS,990128,16:47:34,16:47:48,14,00:00:00,00:00:00,0,AGENT,16:47:48,16:52:29,281,1
29012,0,0,PS,990128,17:56:50,17:57:03,13,00:00:00,00:00:00,0,AGENT,17:57:03,17:59:48,165,1
1784,28584985,1,TT,990128,16:26:39,16:26:41,2,00:00:00,00:00:00,0,AGENT,16:26:40,16:26:43,3,1
1785,0,0,TT,990128,16:29:21,16:29:22,1,00:00:00,00:00:00,0,AGENT,16:29:22,16:29:25,3,1
1697,0,0,TT,990128,18:36:43,18:36:45,2,00:00:00,00:00:00,0,AGENT,18:36:44,18:36:50,6,1
5287,0,0,PS,990128,14:21:38,14:21:47,9,00:00:00,00:00:00,0,AGENT,14:21:46,14:26:01,255,1
5293,0,0,PS,990128,14:55:16,14:55:25,9,00:00:00,00:00:00,0,AGENT,14:55:23,14:56:35,72,1
5311,32783698,1,PS,990128,16:29:19,16:29:27,8,16:29:27,16:29:33,6,AGENT,16:29:33,16:31:07,94,1
5317,0,0,PS,990128,17:04:17,17:04:33,16,00:00:00,00:00:00,0,AGENT,17:04:32,17:06:53,141,1
5323,0,0,PS,990128,17:54:18,17:54:36,18,00:00:00,00:00:00,0,AGENT,17:54:36,17:54:38,2,1
5324,0,0,PS,990128,18:02:28,18:02:37,9,00:00:00,00:00:00,0,AGENT,18:02:36,18:04:48,132,1
5325,0,0,PS,990128,18:10:54,18:11:08,14,00:00:00,00:00:00,0,AGENT,18:11:07,18:12:10,63,1
5331,0,0,PS,990128,19:52:47,19:52:57,10,00:00:00,00:00:00,0,AGENT,19:52:56,19:57:03,247,1
13553,25124181,2,PS,990128,13:26:01,13:26:07,6,13:26:07,13:26:48,41,AGENT,13:26:47,13:26:55,8,1
13557,0,0,PS,990128,14:00:29,14:00:44,15,00:00:00,00:00:00,0,AGENT,14:00:43,14:02:28,105,1
13560,51734291,2,PS,990128,14:18:32,14:18:37,5,14:18:37,14:20:02,85,AGENT,14:20:02,14:20:55,53,1
13569,0,0,PS,990128,15:22:07,15:22:17,10,00:00:00,00:00:00,0,AGENT,15:22:16,15:22:18,2,1
13586,67621961,2,PS,990128,16:43:31,16:43:36,5,16:43:36,16:44:00,24,AGENT,16:44:00,16:45:58,118,1
13602,0,0,PS,990128,19:41:20,19:41:33,13,00:00:00,00:00:00,0,AGENT,19:41:32,19:42:11,39,1
5107,0,0,IN,990128,15:39:07,15:39:16,9,15:39:16,15:43:02,226,AGENT,15:43:02,15:58:30,928,1
5110,0,0,IN,990128,19:01:14,19:01:34,20,00:00:00,00:00:00,0,AGENT,19:01:33,19:02:05,32,1
29981,13799374,2,PS,990128,22:12:36,22:12:41,5,22:12:41,22:13:17,36,AGENT,22:13:15,22:17:26,251,2
29982,0,0,PS,990128,22:31:48,22:32:01,13,00:00:00,00:00:00,0,AGENT,22:32:01,22:37:41,340,2
29983,0,0,PS,990128,22:52:14,22:52:25,11,00:00:00,00:00:00,0,AGENT,22:52:24,22:57:54,330,2
25581,0,0,PS,990128,20:40:17,20:40:26,9,00:00:00,00:00:00,0,AGENT,20:40:26,20:48:15,469,2
22225,25404641,1,PS,990128,17:58:11,17:58:16,5,17:58:16,17:59:01,45,AGENT,17:59:01,18:03:09,248,2
22238,0,0,PS,990128,21:13:42,21:13:59,17,00:00:00,00:00:00,0,AGENT,21:13:58,21:14:58,60,2
22239,0,0,PS,990128,21:42:55,21:43:08,13,00:00:00,00:00:00,0,AGENT,21:43:08,21:45:04,116,2
22242,51141984,2,PS,990128,22:16:19,22:16:24,5,22:16:24,22:17:32,68,AGENT,22:17:32,22:19:51,139,2
34832,65576415,2,PS,990128,22:03:12,22:03:18,6,22:03:18,22:03:51,33,AGENT,22:03:50,22:12:51,541,2
35592,0,0,PS,990128,20:31:01,20:31:11,10,00:00:00,00:00:00,0,AGENT,20:31:10,20:34:51,221,2
35600,58859752,2,PS,990128,22:57:29,22:57:34,5,22:57:34,22:58:02,28,AGENT,22:58:01,22:59:34,93,2
29417,0,0,PS,990128,21:21:27,21:21:42,15,00:00:00,00:00:00,0,AGENT,21:21:42,21:32:21,639,2
29420,0,0,PS,990128,22:22:49,22:23:01,12,00:00:00,00:00:00,0,AGENT,22:23:00,22:27:28,268,2
29015,0,0,PS,990128,18:24:03,18:24:14,11,00:00:00,00:00:00,0,AGENT,18:24:13,18:32:10,477,2
29025,0,0,PS,990128,21:06:39,21:06:56,17,00:00:00,00:00:00,0,AGENT,21:06:55,21:12:01,306,2
1698,0,0,TT,990128,22:01:24,22:01:24,0,22:01:24,22:02:45,81,AGENT,22:02:45,22:03:46,61,2
5329,0,0,PS,990128,19:21:28,19:21:39,11,00:00:00,00:00:00,0,AGENT,19:21:38,19:22:51,73,2
13607,0,0,PS,990128,20:58:17,20:58:27,10,00:00:00,00:00:00,0,AGENT,20:58:26,20:59:16,50,2
13610,0,0,PS,990128,21:48:38,21:48:46,8,00:00:00,00:00:00,0,AGENT,21:48:46,21:50:51,125,2
34410,0,0,NW,990128,16:23:06,16:23:15,9,16:23:15,16:24:39,84,AGENT,16:24:38,16:25:57,79,3
34413,0,0,NW,990128,16:35:52,16:36:02,10,16:36:02,16:36:18,16,AGENT,16:36:17,16:38:21,124,3
34422,0,0,NW,990128,17:35:43,17:35:52,9,17:35:52,17:37:17,85,AGENT,17:37:16,17:38:41,85,3
34443,0,0,NW,990128,22:31:29,22:31:41,12,00:00:00,00:00:00,0,AGENT,22:31:40,22:37:55,375,3
29943,32382673,1,PS,990128,16:03:55,16:04:00,5,16:04:00,16:05:10,70,AGENT,16:05:09,16:06:58,109,3
29955,0,0,NW,990128,16:51:02,16:51:11,9,16:51:11,16:51:50,39,AGENT,16:51:49,16:53:28,99,3
29965,0,0,PS,990128,18:09:35,18:09:45,10,00:00:00,00:00:00,0,AGENT,18:09:44,18:20:44,660,3
29986,0,0,PS,990128,23:33:42,23:33:59,17,00:00:00,00:00:00,0,AGENT,23:33:58,23:35:43,105,3
29987,0,0,PS,990128,23:49:55,23:50:05,10,00:00:00,00:00:00,0,AGENT,23:50:04,23:52:45,161,3
25549,51440469,2,PS,990128,16:11:04,16:11:09,5,16:11:09,16:12:33,84,AGENT,16:12:32,16:16:21,229,3
25553,0,0,NW,990128,16:25:25,16:25:34,9,16:25:34,16:26:02,28,AGENT,16:26:01,16:33:07,426,3
25561,0,0,NW,990128,16:53:24,16:53:33,9,16:53:33,16:53:38,5,AGENT,16:53:36,17:06:37,781,3
25567,0,0,NW,990128,17:38:23,17:38:32,9,17:38:32,17:38:54,22,AGENT,17:38:53,17:40:50,117,3
25568,0,0,NW,990128,17:45:31,17:45:44,13,00:00:00,00:00:00,0,AGENT,17:45:43,17:48:04,141,3
25578,0,0,PS,990128,19:54:32,19:54:41,9,00:00:00,00:00:00,0,AGENT,19:54:40,19:56:39,119,3
25583,0,0,PS,990128,21:09:40,21:09:50,10,00:00:00,00:00:00,0,AGENT,21:09:49,21:12:02,133,3
25589,0,0,PS,990128,22:52:56,22:53:05,9,00:00:00,00:00:00,0,AGENT,22:53:04,22:54:24,80,3
25590,0,0,PS,990128,23:07:30,23:07:39,9,00:00:00,00:00:00,0,AGENT,23:07:38,23:09:32,114,3
25591,0,0,PS,990128,23:22:04,23:22:13,9,00:00:00,00:00:00,0,AGENT,23:22:12,23:24:28,136,3
22207,23683378,1,PS,990128,16:09:46,16:09:51,5,16:09:51,16:10:33,42,AGENT,16:10:33,16:12:28,115,3
22208,52867744,2,PS,990128,16:13:39,16:13:45,6,16:13:45,16:16:27,162,AGENT,16:16:26,16:24:34,488,3
22212,0,0,NW,990128,16:30:32,16:30:41,9,16:30:41,16:33:12,151,AGENT,16:33:11,16:36:13,182,3
22219,0,0,PS,990128,17:08:29,17:08:39,10,00:00:00,00:00:00,0,AGENT,17:08:38,17:12:18,220,3
22244,55921597,1,PS,990128,22:55:08,22:55:14,6,22:55:14,22:55:18,4,AGENT,22:55:17,22:58:30,193,3
34797,0,0,NW,990128,16:01:09,16:01:18,9,16:01:18,16:03:37,139,AGENT,16:03:36,16:05:01,85,3
34810,0,0,PS,990128,17:12:37,17:12:46,9,00:00:00,00:00:00,0,AGENT,17:12:45,17:16:10,205,3
34815,34381525,1,PS,990128,17:57:24,17:57:29,5,17:57:29,17:57:36,7,AGENT,17:57:35,18:04:33,418,3
34821,0,0,PS,990128,19:18:20,19:18:31,11,00:00:00,00:00:00,0,AGENT,19:18:31,19:21:50,199,3
34823,0,0,PS,990128,19:49:50,19:49:59,9,00:00:00,00:00:00,0,AGENT,19:49:58,19:53:33,215,3
34827,0,0,PS,990128,20:51:10,20:51:23,13,00:00:00,00:00:00,0,AGENT,20:51:22,20:52:24,62,3
34829,0,0,PS,990128,21:13:32,21:13:41,9,00:00:00,00:00:00,0,AGENT,21:13:40,21:14:58,78,3
34831,0,0,PS,990128,21:57:47,21:57:55,8,00:00:00,00:00:00,0,AGENT,21:57:55,22:03:54,359,3
35562,0,0,NW,990128,15:59:38,15:59:47,9,15:59:47,16:01:40,113,AGENT,16:01:39,16:03:28,109,3
35573,0,0,NW,990128,16:50:17,16:50:30,13,00:00:00,00:00:00,0,AGENT,16:50:29,16:51:45,76,3
35577,0,0,NW,990128,17:17:00,17:17:15,15,00:00:00,00:00:00,0,AGENT,17:17:14,17:19:06,112,3
35581,0,0,PS,990128,17:51:27,17:51:38,11,00:00:00,00:00:00,0,AGENT,17:51:37,17:55:50,253,3
35597,0,0,PS,990128,22:03:59,22:04:08,9,00:00:00,00:00:00,0,AGENT,22:04:07,22:05:51,104,3
35599,0,0,PS,990128,22:43:27,22:43:38,11,00:00:00,00:00:00,0,AGENT,22:43:37,22:44:54,77,3
29426,0,0,PS,990128,23:42:20,23:42:29,9,00:00:00,00:00:00,0,AGENT,23:42:28,23:46:38,250,3
29002,7191646,2,PS,990128,16:40:35,16:40:40,5,16:40:40,16:40:45,5,AGENT,16:40:44,16:47:57,433,3
29023,0,0,PS,990128,20:32:44,20:32:54,10,00:00:00,00:00:00,0,AGENT,20:32:53,20:38:12,319,3
29028,0,0,PS,990128,22:08:48,22:08:59,11,00:00:00,00:00:00,0,AGENT,22:08:58,22:11:28,150,3
5313,0,0,NW,990128,16:37:50,16:37:59,9,16:37:59,16:38:27,28,AGENT,16:38:26,16:40:40,134,3
5315,6811038,2,PS,990128,16:47:52,16:47:57,5,16:47:57,16:48:02,5,AGENT,16:48:01,16:49:20,79,3
5319,15696776,2,PS,990128,17:18:35,17:18:41,6,17:18:41,17:19:12,31,AGENT,17:19:10,17:19:58,48,3
5330,0,0,PS,990128,19:39:14,19:39:26,12,00:00:00,00:00:00,0,AGENT,19:39:25,19:40:55,90,3
5341,0,0,PS,990128,22:47:02,22:47:11,9,00:00:00,00:00:00,0,AGENT,22:47:10,22:51:13,243,3
13576,0,0,NW,990128,16:03:38,16:03:48,10,16:03:48,16:07:03,195,AGENT,16:07:02,16:10:28,206,3
13591,0,0,NW,990128,17:17:24,17:17:33,9,17:17:33,17:20:03,150,AGENT,17:20:02,17:24:48,286,3
13594,0,0,NW,990128,17:43:30,17:43:39,9,17:43:39,17:43:44,5,AGENT,17:43:43,17:44:18,35,3
13600,0,0,PS,990128,19:05:30,19:05:46,16,00:00:00,00:00:00,0,AGENT,19:05:45,19:08:18,153,3
13604,0,0,PS,990128,20:09:57,20:10:10,13,00:00:00,00:00:00,0,AGENT,20:10:08,20:10:53,45,3
13606,0,0,NW,990128,20:39:22,20:39:54,32,00:00:00,00:00:00,0,AGENT,20:39:53,20:40:18,25,3
13611,65032120,2,PS,990128,22:10:16,22:10:22,6,22:10:22,22:11:34,72,AGENT,22:11:33,22:26:17,884,3
34390,13000567,2,PS,990128,14:44:46,14:44:52,6,14:44:52,14:45:30,38,AGENT,14:45:30,14:46:27,57,4
34409,14264295,2,PS,990128,16:20:03,16:20:08,5,16:20:08,16:21:22,74,AGENT,16:21:20,16:23:29,129,4
34411,0,0,PS,990128,16:27:13,16:27:21,8,00:00:00,00:00:00,0,AGENT,16:27:21,16:31:51,270,4
34419,0,0,NW,990128,17:09:46,17:09:58,12,00:00:00,00:00:00,0,AGENT,17:09:57,17:10:33,36,4
34421,58764606,2,PS,990128,17:29:12,17:29:17,5,17:29:17,17:29:32,15,AGENT,17:29:31,17:32:28,177,4
34424,0,0,PS,990128,17:55:29,17:55:39,10,00:00:00,00:00:00,0,AGENT,17:55:38,17:56:30,52,4
34436,0,0,NW,990128,20:38:56,20:39:07,11,00:00:00,00:00:00,0,AGENT,20:39:07,20:39:23,16,4
29927,0,0,PS,990128,14:28:31,14:28:44,13,00:00:00,00:00:00,0,AGENT,14:28:44,14:33:06,262,4
29934,58859752,2,PS,990128,15:15:29,15:15:35,6,15:15:35,15:16:11,36,AGENT,15:16:10,15:17:25,75,4
29972,0,0,PS,990128,19:55:00,19:55:08,8,00:00:00,00:00:00,0,AGENT,19:55:08,19:58:27,199,4
29973,0,0,PS,990128,20:11:05,20:11:17,12,00:00:00,00:00:00,0,AGENT,20:11:17,20:11:42,25,4
25542,0,0,NW,990128,15:28:51,15:29:00,9,15:29:00,15:30:22,82,AGENT,15:30:21,15:33:56,215,4
25543,563189,2,PS,990128,15:34:34,15:34:39,5,15:34:39,15:35:28,49,AGENT,15:35:27,15:37:32,125,4
25546,52781176,2,PS,990128,15:54:14,15:54:19,5,15:54:19,15:58:15,236,AGENT,15:58:13,15:59:01,48,4
25550,57831349,2,PS,990128,16:15:56,16:16:01,5,16:16:01,16:19:15,194,AGENT,16:19:14,16:19:34,20,4
25563,0,0,PS,990128,17:06:26,17:06:34,8,00:00:00,00:00:00,0,AGENT,17:06:33,17:08:36,123,4
25569,78191137,2,PS,990128,17:56:53,17:56:58,5,17:56:58,17:57:20,22,AGENT,17:57:19,17:58:55,96,4
25577,0,0,PS,990128,19:46:42,19:46:50,8,00:00:00,00:00:00,0,AGENT,19:46:49,19:47:44,55,4
22220,0,0,NW,990128,17:14:33,17:14:42,9,17:14:42,17:14:59,17,AGENT,17:14:58,17:15:12,14,4
22223,0,0,PS,990128,17:40:12,17:40:21,9,00:00:00,00:00:00,0,AGENT,17:40:20,17:42:13,113,4
22224,0,0,PS,990128,17:49:10,17:49:21,11,00:00:00,00:00:00,0,AGENT,17:49:20,17:52:11,171,4
22226,0,0,NW,990128,18:08:35,18:08:48,13,00:00:00,00:00:00,0,AGENT,18:08:48,18:09:27,39,4
22236,0,0,PS,990128,20:52:41,20:52:51,10,00:00:00,00:00:00,0,AGENT,20:52:50,21:02:32,582,4
34786,58704610,2,PS,990128,14:49:18,14:49:23,5,14:49:23,14:49:26,3,AGENT,14:49:25,14:50:36,71,4
34819,0,0,PS,990128,18:35:40,18:35:52,12,00:00:00,00:00:00,0,AGENT,18:35:50,18:41:25,335,4
34822,0,0,PS,990128,19:32:32,19:32:44,12,00:00:00,00:00:00,0,AGENT,19:32:43,19:33:38,55,4
34830,0,0,PS,990128,21:38:06,21:38:20,14,00:00:00,00:00:00,0,AGENT,21:38:19,21:42:54,275,4
35541,0,0,PS,990128,14:01:55,14:02:04,9,00:00:00,00:00:00,0,AGENT,14:02:03,14:05:50,227,4
35542,0,0,PS,990128,14:07:10,14:07:19,9,00:00:00,00:00:00,0,AGENT,14:07:18,14:14:46,448,4
35543,74780917,2,PS,990128,14:14:07,14:14:12,5,14:14:12,14:14:52,40,AGENT,14:14:51,14:17:38,167,4
35549,69687275,2,PS,990128,14:45:10,14:45:15,5,14:45:15,14:46:32,77,AGENT,14:46:31,14:49:10,159,4
35554,0,0,PS,990128,15:21:32,15:21:43,11,00:00:00,00:00:00,0,AGENT,15:21:43,15:26:08,265,4
35565,0,0,NW,990128,16:16:25,16:16:35,10,16:16:35,16:20:05,210,AGENT,16:20:04,16:21:17,73,4
35569,0,0,PS,990128,16:35:20,16:35:28,8,00:00:00,00:00:00,0,AGENT,16:35:27,16:36:09,42,4
35579,0,0,NW,990128,17:33:29,17:33:42,13,00:00:00,00:00:00,0,AGENT,17:33:41,17:34:23,42,4
35589,0,0,PS,990128,19:50:50,19:51:06,16,00:00:00,00:00:00,0,AGENT,19:51:06,19:52:03,57,4
35594,0,0,PS,990128,21:06:27,21:06:42,15,00:00:00,00:00:00,0,AGENT,21:06:41,21:07:41,60,4
2276,0,0,TT,990128,16:46:32,16:46:33,1,00:00:00,00:00:00,0,AGENT,16:46:33,16:49:16,163,4
29372,0,0,NW,990128,14:45:28,14:45:38,10,14:45:38,14:49:14,216,AGENT,14:49:13,14:49:21,8,4
29377,58859752,2,PS,990128,15:25:52,15:25:57,5,15:25:57,15:26:22,25,AGENT,15:26:21,15:28:05,104,4
29382,14504765,2,PS,990128,15:52:35,15:52:40,5,15:52:40,15:53:10,30,AGENT,15:53:09,15:56:24,195,4
29389,27247329,1,PS,990128,16:25:07,16:25:13,6,16:25:13,16:25:30,17,AGENT,16:25:29,16:26:44,75,4
29391,56000946,1,PS,990128,16:33:38,16:33:43,5,16:33:43,16:33:55,12,AGENT,16:33:54,16:35:09,75,4
29395,0,0,NW,990128,16:45:30,16:45:39,9,16:45:39,16:45:52,13,AGENT,16:45:52,16:46:15,23,4
29399,0,0,NW,990128,17:14:15,17:14:28,13,00:00:00,00:00:00,0,AGENT,17:14:27,17:14:55,28,4
29404,54497045,2,PS,990128,17:57:45,17:57:50,5,17:57:50,17:58:58,68,AGENT,17:58:57,17:59:26,29,4
29410,0,0,PS,990128,19:38:36,19:38:45,9,00:00:00,00:00:00,0,AGENT,19:38:45,19:40:02,77,4
29414,0,0,PS,990128,20:34:20,20:34:28,8,00:00:00,00:00:00,0,AGENT,20:34:27,20:34:55,28,4
28975,0,0,PS,990128,14:17:39,14:17:48,9,00:00:00,00:00:00,0,AGENT,14:17:47,14:27:43,596,4
28981,0,0,PS,990128,14:53:11,14:53:23,12,00:00:00,00:00:00,0,AGENT,14:53:22,15:10:20,1018,4
28984,30663462,2,PS,990128,15:15:55,15:16:00,5,15:16:00,15:17:29,89,AGENT,15:17:28,15:20:32,184,4
28991,54198981,2,PS,990128,15:50:40,15:50:46,6,15:50:46,15:52:37,111,AGENT,15:52:36,15:53:06,30,4
28998,41876970,2,PS,990128,16:22:50,16:22:56,6,16:22:56,16:23:34,38,AGENT,16:23:33,16:25:26,113,4
29000,0,0,NW,990128,16:29:06,16:29:16,10,16:29:16,16:32:06,170,AGENT,16:32:06,16:33:51,105,4
29006,0,0,NW,990128,17:03:27,17:03:39,12,00:00:00,00:00:00,0,AGENT,17:03:38,17:04:41,63,4
29007,17888215,2,PS,990128,17:10:16,17:10:21,5,17:10:21,17:10:39,18,AGENT,17:10:38,17:13:08,150,4
29010,0,0,NW,990128,17:38:20,17:38:29,9,17:38:29,17:38:43,14,AGENT,17:38:42,17:39:53,71,4
29018,0,0,NW,990128,19:19:33,19:19:49,16,00:00:00,00:00:00,0,AGENT,19:19:49,19:23:04,195,4
29022,0,0,PS,990128,20:16:35,20:16:46,11,00:00:00,00:00:00,0,AGENT,20:16:45,20:17:35,50,4
5291,28782944,1,PS,990128,14:42:12,14:42:17,5,14:42:17,14:44:04,107,AGENT,14:44:03,14:45:25,82,4
5297,32363228,2,PS,990128,15:27:55,15:28:01,6,15:28:01,15:28:10,9,AGENT,15:28:09,15:29:41,92,4
5300,0,0,PS,990128,15:44:19,15:44:36,17,00:00:00,00:00:00,0,AGENT,15:44:34,15:52:32,478,4
5302,58638107,2,PS,990128,15:54:01,15:54:06,5,15:54:06,15:56:29,143,AGENT,15:56:28,15:56:54,26,4
5303,24378754,2,PS,990128,15:57:53,15:57:59,6,15:57:59,15:59:05,66,AGENT,15:59:04,16:12:09,785,4
5314,0,0,NW,990128,16:42:39,16:42:48,9,16:42:48,16:44:52,124,AGENT,16:44:51,16:45:48,57,4
5320,0,0,PS,990128,17:28:25,17:28:38,13,00:00:00,00:00:00,0,AGENT,17:28:37,17:29:27,50,4
5321,0,0,PS,990128,17:35:01,17:35:10,9,00:00:00,00:00:00,0,AGENT,17:35:09,17:37:16,127,4
5322,0,0,PS,990128,17:43:18,17:43:28,10,00:00:00,00:00:00,0,AGENT,17:43:27,17:45:37,130,4
5326,0,0,PS,990128,18:19:55,18:20:11,16,00:00:00,00:00:00,0,AGENT,18:20:10,18:23:18,188,4
5328,0,0,PS,990128,19:03:09,19:03:20,11,00:00:00,00:00:00,0,AGENT,19:03:19,19:04:32,73,4
13563,0,0,PS,990128,14:36:09,14:36:17,8,00:00:00,00:00:00,0,AGENT,14:36:17,14:39:15,178,4
13574,51277036,2,PS,990128,15:52:43,15:52:48,5,15:52:48,15:56:58,250,AGENT,15:56:57,15:58:10,73,4
13577,55923320,2,PS,990128,16:10:40,16:10:46,6,16:10:46,16:12:14,88,AGENT,16:12:14,16:17:12,298,4
13578,54497045,2,PS,990128,16:15:35,16:15:40,5,16:15:40,16:17:22,102,AGENT,16:17:21,16:19:10,109,4
13579,56115603,1,PS,990128,16:17:59,16:18:04,5,16:18:04,16:19:38,94,AGENT,16:19:38,16:19:59,21,4
13584,0,0,NW,990128,16:35:36,16:35:46,10,16:35:46,16:36:13,27,AGENT,16:36:13,16:44:48,515,4
13589,0,0,NW,990128,16:59:06,16:59:15,9,16:59:15,16:59:34,19,AGENT,16:59:33,17:01:21,108,4
13593,0,0,PS,990128,17:37:13,17:37:35,22,00:00:00,00:00:00,0,AGENT,17:37:34,17:38:39,65,4
13596,0,0,PS,990128,18:04:17,18:04:32,15,00:00:00,00:00:00,0,AGENT,18:04:32,18:05:28,56,4
13597,0,0,PS,990128,18:13:11,18:13:19,8,00:00:00,00:00:00,0,AGENT,18:13:18,18:14:59,101,4
13608,0,0,PS,990128,21:09:39,21:09:49,10,00:00:00,00:00:00,0,AGENT,21:09:48,21:14:23,275,4
34427,54128681,2,PS,990128,18:20:20,18:20:26,6,18:20:26,18:20:40,14,AGENT,18:20:39,18:24:27,228,5
34432,0,0,PS,990128,19:45:32,19:45:49,17,00:00:00,00:00:00,0,AGENT,19:45:48,19:49:37,229,5
34434,0,0,PS,990128,20:09:33,20:09:48,15,00:00:00,00:00:00,0,AGENT,20:09:48,20:10:19,31,5
34438,0,0,PS,990128,21:09:13,21:09:22,9,00:00:00,00:00:00,0,AGENT,21:09:21,21:14:02,281,5
34441,0,0,PS,990128,22:01:14,22:01:33,19,00:00:00,00:00:00,0,AGENT,22:01:32,22:04:14,162,5
34442,0,0,PS,990128,22:12:34,22:12:48,14,00:00:00,00:00:00,0,AGENT,22:12:47,22:17:21,274,5
34444,0,0,PS,990128,22:52:06,22:52:22,16,00:00:00,00:00:00,0,AGENT,22:52:21,22:53:34,73,5
29964,0,0,PS,990128,18:00:34,18:00:48,14,00:00:00,00:00:00,0,AGENT,18:00:47,18:02:15,88,5
29968,0,0,PS,990128,18:44:52,18:45:08,16,00:00:00,00:00:00,0,AGENT,18:45:07,18:46:24,77,5
29970,0,0,PS,990128,19:31:03,19:31:19,16,00:00:00,00:00:00,0,AGENT,19:31:19,19:32:30,71,5
29978,0,0,NW,990128,21:35:29,21:35:43,14,00:00:00,00:00:00,0,AGENT,21:35:42,21:37:15,93,5
29979,0,0,PS,990128,21:56:10,21:56:23,13,00:00:00,00:00:00,0,AGENT,21:56:22,21:59:55,213,5
29984,0,0,PS,990128,23:03:55,23:04:07,12,00:00:00,00:00:00,0,AGENT,23:04:06,23:04:41,35,5
29985,0,0,PS,990128,23:19:52,23:20:09,17,00:00:00,00:00:00,0,AGENT,23:20:08,23:22:33,145,5
25588,0,0,PS,990128,22:33:18,22:33:35,17,00:00:00,00:00:00,0,AGENT,22:33:34,22:37:36,242,5
25592,0,0,PS,990128,23:33:47,23:34:02,15,00:00:00,00:00:00,0,AGENT,23:34:01,23:34:56,55,5
25593,0,0,PS,990128,23:49:59,23:50:11,12,00:00:00,00:00:00,0,AGENT,23:50:10,23:50:53,43,5
22235,0,0,PS,990128,20:30:29,20:30:42,13,00:00:00,00:00:00,0,AGENT,20:30:41,20:31:36,55,5
34816,0,0,NW,990128,18:06:11,18:06:27,16,00:00:00,00:00:00,0,AGENT,18:06:27,18:07:00,33,5
34828,0,0,PS,990128,21:03:25,21:03:38,13,00:00:00,00:00:00,0,AGENT,21:03:37,21:05:30,113,5
34833,0,0,PS,990128,22:20:27,22:20:42,15,00:00:00,00:00:00,0,AGENT,22:20:42,22:21:36,54,5
34835,0,0,NW,990128,22:55:30,22:55:40,10,22:55:40,22:56:35,55,AGENT,22:56:34,22:58:27,113,5
34836,0,0,PS,990128,23:12:29,23:12:43,14,00:00:00,00:00:00,0,AGENT,23:12:43,23:13:47,64,5
34837,0,0,PS,990128,23:24:01,23:24:13,12,00:00:00,00:00:00,0,AGENT,23:24:12,23:27:02,170,5
